ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,LVT,DTI,FEDTI,LVTCheck,DVTCheck1,MDTI,DVTCheck2,FInalCheck
216,3262,244,416,318,269730,67432.5,202297.5,852.89,826,0.75,0.561278357,0.261462293,1,0,0.261462293,1,FALSE
217,6184,216,464,408,401449,36130.41,365318.59,1961.11,740,0.91,0.49306436,0.317126455,0,0,0.317126455,0,FALSE
218,9632,227,448,436,378822,83340.84,295481.16,2168.14,564,0.78,0.340442276,0.225097591,1,1,0.225097591,1,TRUE
219,8315,385,428,228,243219,70533.51,172685.49,1267.1,543,0.71,0.277582682,0.152387252,1,1,0.152387252,1,TRUE
220,8174,449,356,329,337517,60753.06,276763.94,2030.8,587,0.82,0.38717886,0.248446293,0,0,0.248446293,1,FALSE
221,9152,214,416,269,453337,104267.51,349069.49,2561.35,572,0.77,0.378097684,0.279867788,1,0,0.279867788,1,FALSE
222,3731,386,355,422,335153,40218.36,294934.64,1583.27,732,0.88,0.736068078,0.424355401,0,0,0.424355401,0,FALSE
223,4718,213,371,371,253830,12691.5,241138.5,1294.48,729,0.95,0.476786774,0.274370496,0,0,0.274370496,1,FALSE
224,4295,417,391,449,465924,69888.6,396035.4,1890.73,792,0.85,0.732882421,0.440216531,0,0,0.440216531,0,FALSE
225,3955,401,414,267,346788,97100.64,249687.36,1832.12,507,0.72,0.736819216,0.463241466,1,0,0.463241466,0,FALSE
226,9528,489,402,337,300287,60057.4,240229.6,1762.72,593,0.8,0.31388749,0.185004198,0,1,0.185004198,1,FALSE
227,8952,329,358,348,320023,44803.22,275219.78,1650.08,690,0.86,0.299941912,0.18432529,0,1,0.18432529,1,FALSE
228,3718,288,362,289,366513,76967.73,289545.27,1220.73,803,0.79,0.580884884,0.328329747,1,0,0.328329747,0,FALSE
229,2447,341,371,424,331401,79536.24,251864.76,1202.44,788,0.76,0.955635472,0.491393543,1,0,0.491393543,0,FALSE
230,9640,280,498,248,481661,28899.66,452761.34,3012.23,635,0.94,0.418903527,0.312471992,0,0,0.312471992,0,FALSE
231,2318,221,431,352,447271,49199.81,398071.19,2648.38,611,0.89,1.575660052,1.142528041,0,0,1.142528041,0,FALSE
232,3402,260,470,240,356531,64175.58,292355.42,1395.75,775,0.82,0.695399765,0.410273369,0,0,0.410273369,0,FALSE
233,5639,317,430,420,237606,49897.26,187708.74,1248.83,635,0.79,0.428414613,0.221463025,1,0,0.221463025,1,FALSE
234,4635,388,370,311,308046,55448.28,252597.72,1205.94,762,0.82,0.490817691,0.26018123,0,0,0.26018123,1,FALSE
235,2741,270,455,334,471205,61256.65,409948.35,1728.36,814,0.87,1.016913535,0.63055819,0,0,0.63055819,0,FALSE
236,7149,416,447,322,475594,52315.34,423278.66,2537.77,686,0.89,0.520739964,0.354982515,0,0,0.354982515,0,FALSE
237,6328,362,476,239,264719,34413.47,230305.53,1689.9,518,0.87,0.437247155,0.267051201,0,0,0.267051201,1,FALSE
238,8133,427,400,398,492038,59044.56,432993.44,2880.72,640,0.88,0.504822329,0.354201402,0,0,0.354201402,0,FALSE
239,5540,250,475,208,344863,37934.93,306928.07,1465.32,786,0.89,0.432909747,0.264498195,0,0,0.264498195,1,FALSE
240,4944,335,415,219,357317,17865.85,339451.15,2490.77,540,0.95,0.699791667,0.503796521,0,0,0.503796521,0,FALSE
241,3530,208,468,282,477513,47751.3,429761.7,3153.44,567,0.9,1.164713881,0.893325779,0,0,0.893325779,0,FALSE
242,6838,419,445,292,247385,51950.85,195434.15,1300.23,621,0.79,0.359202983,0.190147704,1,1,0.190147704,1,TRUE
243,6571,295,446,366,380408,34236.72,346171.28,2303.09,642,0.91,0.518960584,0.350493076,0,0,0.350493076,0,FALSE
244,2192,471,365,323,232380,13942.8,218437.2,1309.64,654,0.94,1.12620438,0.597463504,0,0,0.597463504,0,FALSE
245,3921,488,479,257,337125,50568.75,286556.25,1368.06,791,0.85,0.661071155,0.348905891,0,0,0.348905891,0,FALSE
246,6733,273,387,255,252726,53072.46,199653.54,1464.99,502,0.79,0.35348136,0.217583544,1,1,0.217583544,1,TRUE
247,4868,297,482,409,484455,82357.35,402097.65,2158.55,730,0.83,0.687458915,0.443416187,0,0,0.443416187,0,FALSE
248,6954,269,460,254,449901,49489.11,400411.89,1911.63,760,0.89,0.416253955,0.274896462,0,0,0.274896462,1,FALSE
249,9702,239,369,331,488219,63468.47,424750.53,3116.67,590,0.87,0.418024119,0.321239951,0,0,0.321239951,0,FALSE
250,3993,267,429,436,422811,46509.21,376301.79,2020.07,729,0.89,0.789398948,0.50590283,0,0,0.50590283,0,FALSE
251,4937,249,433,355,356398,32075.82,324322.18,2157.72,648,0.91,0.647097428,0.437050841,0,0,0.437050841,0,FALSE
252,5206,325,477,249,235689,44780.91,190908.09,1024.84,734,0.81,0.398739915,0.196857472,0,0,0.196857472,1,FALSE
253,9310,288,406,418,474670,71200.5,403469.5,2419,683,0.85,0.379269603,0.259828142,0,0,0.259828142,1,FALSE
254,4976,360,422,289,475864,104690.08,371173.92,1772.04,797,0.78,0.571350482,0.356117363,1,0,0.356117363,0,FALSE
255,8475,274,486,371,433129,69300.64,363828.36,2420.56,613,0.84,0.419063127,0.285611799,0,0,0.285611799,0,FALSE
256,3975,285,389,424,385166,96291.5,288874.5,1379.13,770,0.75,0.623177358,0.346950943,1,0,0.346950943,0,FALSE
257,8119,426,460,214,373411,85884.53,287526.47,1372.7,776,0.77,0.304557211,0.169072546,1,1,0.169072546,1,TRUE
258,5720,342,496,277,237458,42742.44,194715.56,929.6,787,0.82,0.357447552,0.162517483,0,1,0.162517483,1,FALSE
259,3149,319,427,436,494690,39575.2,455114.8,3339.47,513,0.92,1.435843125,1.060485869,0,0,1.060485869,0,FALSE
260,6724,209,434,356,273387,19137.09,254249.91,1524.36,665,0.93,0.375276621,0.226704343,0,0,0.226704343,1,FALSE
261,7732,285,379,259,483294,43496.46,439797.54,2636.81,694,0.91,0.460399638,0.341025608,0,0,0.341025608,0,FALSE
262,9671,205,401,401,314134,69109.48,245024.52,1169.78,759,0.78,0.225083239,0.120957502,1,1,0.120957502,1,TRUE
263,5432,383,457,287,320457,16022.85,304434.15,2233.83,598,0.95,0.618709499,0.411235272,0,0,0.411235272,0,FALSE
264,2023,303,445,328,402414,80482.8,321931.2,1357.27,803,0.8,1.202802768,0.670919427,0,0,0.670919427,0,FALSE
265,2331,254,441,226,463471,74155.36,389315.64,1641.37,841,0.84,1.099257829,0.704148434,0,0,0.704148434,0,FALSE
266,2414,468,464,384,429077,120141.56,308935.44,1852.22,663,0.72,1.312435791,0.767282519,1,0,0.767282519,0,FALSE
267,5615,251,368,373,443059,70889.44,372169.56,2730.85,576,0.84,0.6630187,0.486349065,0,0,0.486349065,0,FALSE
268,5690,497,424,287,291805,32098.55,259706.45,1905.63,513,0.89,0.547210896,0.334908612,0,0,0.334908612,0,FALSE
269,2620,368,380,266,499532,109897.04,389634.96,1642.72,823,0.78,1.014015267,0.626992366,1,0,0.626992366,0,FALSE
270,5783,404,458,353,248539,34795.46,213743.54,1568.37,586,0.86,0.481302092,0.271203528,0,0,0.271203528,1,FALSE
271,4100,348,371,223,444569,97805.18,346763.82,2307.03,615,0.78,0.792446341,0.562690244,1,0,0.562690244,0,FALSE
272,7573,390,367,447,450481,112620.25,337860.75,2025.65,654,0.75,0.426469035,0.267483164,1,0,0.267483164,1,FALSE
273,6558,354,404,411,393837,110274.36,283562.64,2080.68,576,0.72,0.495529125,0.317273559,1,0,0.317273559,0,FALSE
274,4056,262,371,419,445488,40093.92,405394.08,2176.24,710,0.91,0.79591716,0.536548323,0,0,0.536548323,0,FALSE
275,5896,311,466,242,240419,48083.8,192335.2,1411.29,561,0.8,0.412193012,0.239363976,0,0,0.239363976,1,FALSE
276,7016,460,422,429,248802,32344.26,216457.74,1161.99,722,0.87,0.35247862,0.165620011,0,1,0.165620011,1,FALSE
277,3926,470,402,269,247655,56960.65,190694.35,1268.69,645,0.77,0.613777382,0.32315079,1,0,0.32315079,0,FALSE
278,5559,401,475,309,311359,40476.67,270882.33,1454.15,736,0.87,0.474752653,0.261584817,0,0,0.261584817,1,FALSE
279,7731,216,364,427,488521,83048.57,405472.43,1709.49,828,0.83,0.351376277,0.221121459,0,1,0.221121459,1,FALSE
280,8846,232,429,316,369126,107046.54,262079.46,1571.3,685,0.71,0.288073706,0.177628307,1,1,0.177628307,1,TRUE
281,3879,264,353,254,332962,56603.54,276358.46,1838.62,616,0.83,0.698535705,0.473993297,0,0,0.473993297,0,FALSE
282,2969,217,484,257,480906,139462.74,341443.26,2271.63,700,0.71,1.087783766,0.765116201,1,0,0.765116201,0,FALSE
283,5107,403,453,224,453413,31738.91,421674.09,2013.14,763,0.93,0.605666732,0.394192285,0,0,0.394192285,0,FALSE
284,4340,495,492,291,369207,55381.05,313825.95,1881.55,680,0.85,0.728006912,0.433536866,0,0,0.433536866,0,FALSE
285,2415,494,495,445,252507,22725.63,229781.37,968.77,849,0.91,0.994935818,0.401146998,0,0,0.401146998,0,FALSE
286,4001,484,428,426,398310,39831,358479,2630.39,582,0.9,0.991849538,0.657433142,0,0,0.657433142,0,FALSE
287,2564,206,440,378,385707,61713.12,323993.88,1365.97,829,0.84,0.932125585,0.53274961,0,0,0.53274961,0,FALSE
288,7817,213,461,287,257746,36084.44,221661.56,1626.47,578,0.86,0.331005501,0.208068313,0,1,0.208068313,1,FALSE
289,5907,241,473,406,471878,56625.36,415252.64,1750.72,815,0.88,0.485986118,0.296380565,0,0,0.296380565,0,FALSE
290,7998,434,451,215,497026,134197.02,362828.98,2662.31,538,0.73,0.470406352,0.332871968,1,0,0.332871968,0,FALSE
291,5813,346,484,300,450165,36013.2,414151.8,2483.05,656,0.92,0.621546534,0.427154653,0,0,0.427154653,0,FALSE
292,4857,492,382,415,389628,35066.52,354561.48,1692.73,786,0.91,0.613903644,0.348513486,0,0,0.348513486,0,FALSE
293,3694,386,442,258,450949,67642.35,383306.65,2812.57,550,0.85,1.055378993,0.761388738,0,0,0.761388738,0,FALSE
294,3982,238,373,399,254723,63680.75,191042.25,912.06,791,0.75,0.482687092,0.229045706,1,0,0.229045706,1,FALSE
295,3653,274,448,279,269599,18871.93,250727.07,1839.75,555,0.93,0.777648508,0.503627156,0,0,0.503627156,0,FALSE
296,9242,344,440,228,393721,78744.2,314976.8,2311.19,749,0.8,0.359574767,0.250074659,0,1,0.250074659,1,FALSE
297,9750,421,391,250,356159,56985.44,299173.56,2195.23,564,0.84,0.334074872,0.225151795,0,1,0.225151795,1,FALSE
298,2643,297,388,263,439388,70302.08,369085.92,2212.86,681,0.84,1.195936436,0.837253121,0,0,0.837253121,0,FALSE
299,3955,472,364,373,366149,32953.41,333195.59,2444.87,592,0.91,0.923860936,0.618171934,0,0,0.618171934,0,FALSE
300,7898,372,443,288,459376,50531.36,408844.64,2999.96,591,0.89,0.519493543,0.379837934,0,0,0.379837934,0,FALSE
301,3485,258,412,245,366304,62271.68,304032.32,2230.88,593,0.83,0.902691535,0.640137733,0,0,0.640137733,0,FALSE
302,7216,361,428,325,300439,33048.29,267390.71,1962.02,800,0.89,0.426277716,0.271898559,0,0,0.271898559,1,FALSE
303,2401,360,438,230,464970,65095.8,399874.2,2146.61,743,0.86,1.322203249,0.894048313,0,0,0.894048313,0,FALSE
304,8620,346,387,204,324502,29205.18,295296.82,2166.78,554,0.91,0.360067285,0.251366589,0,0,0.251366589,1,FALSE
305,4212,326,394,397,342715,47980.1,294734.9,1407.11,787,0.86,0.599266382,0.3340717,0,0,0.3340717,0,FALSE
306,2514,236,493,283,390169,58525.35,331643.65,1780.33,736,0.85,1.110712013,0.708166269,0,0,0.708166269,0,FALSE
307,5413,300,392,252,292861,35143.32,257717.68,1086.55,803,0.88,0.3751247,0.200729725,0,0,0.200729725,1,FALSE
308,3368,325,407,433,445656,115870.56,329785.44,1977.23,684,0.74,0.932966152,0.587063539,1,0,0.587063539,0,FALSE
309,4241,496,462,368,459494,133253.26,326240.74,1375.44,811,0.71,0.636981844,0.324319736,1,0,0.324319736,0,FALSE
310,6029,398,461,252,267056,56081.76,210974.24,1007.22,761,0.79,0.35133853,0.167062531,1,1,0.167062531,1,TRUE
311,7250,467,443,256,354926,49689.64,305236.36,2239.72,589,0.86,0.469754483,0.308926897,0,0,0.308926897,0,FALSE
312,4418,309,473,416,385973,111932.17,274040.83,1308.31,789,0.71,0.567295156,0.296131734,1,0,0.296131734,0,FALSE
313,4111,278,416,234,428296,89942.16,338353.84,1615.35,750,0.79,0.618669423,0.392933593,1,0,0.392933593,0,FALSE
314,8044,391,462,281,333271,59988.78,273282.22,1818.15,612,0.82,0.367000249,0.226025609,0,0,0.226025609,1,FALSE
315,2672,446,438,408,496086,44647.74,451438.26,2706.6,671,0.91,1.496482036,1.012949102,0,0,1.012949102,0,FALSE
316,6490,314,462,228,344051,51607.65,292443.35,1232.95,844,0.85,0.344676425,0.189976888,0,1,0.189976888,1,FALSE
317,2451,431,353,368,487624,29257.44,458366.56,3049.52,632,0.94,1.714206446,1.244194206,0,0,1.244194206,0,FALSE
318,3290,440,495,284,369154,62756.18,306397.82,1837.01,687,0.83,0.928878419,0.558361702,0,0,0.558361702,0,FALSE
319,9218,491,491,378,420581,50469.72,370111.28,2219,661,0.88,0.388262096,0.240724669,0,0,0.240724669,1,FALSE
320,2996,350,479,289,234540,35181,199359,1195.26,679,0.85,0.772116155,0.398951936,0,0,0.398951936,0,FALSE
321,5254,304,386,244,413849,49661.88,364187.12,2672.28,561,0.88,0.686387514,0.508618196,0,0,0.508618196,0,FALSE
322,6693,440,387,236,336374,80729.76,255644.24,1875.83,597,0.76,0.439090094,0.280267444,1,0,0.280267444,0,FALSE
323,4676,254,433,332,436953,34956.24,401996.76,1919.19,763,0.92,0.628355432,0.410434132,0,0,0.410434132,0,FALSE
324,3251,458,472,377,449832,26989.92,422842.08,2269.91,730,0.94,1.100249154,0.69821901,0,0,0.69821901,0,FALSE
325,4034,209,389,245,375733,93933.25,281799.75,1874.82,646,0.75,0.673728309,0.464754586,1,0,0.464754586,0,FALSE
326,6080,380,374,435,258192,69711.84,188480.16,794.64,803,0.73,0.326256579,0.130697368,1,1,0.130697368,1,TRUE
327,4906,415,392,314,497985,34858.95,463126.05,3398.25,583,0.93,0.921167958,0.692672238,0,0,0.692672238,0,FALSE
328,7563,202,433,272,421948,33755.84,388192.16,2327.41,660,0.92,0.427662303,0.307736348,0,0,0.307736348,0,FALSE
329,9010,291,494,218,408915,81783,327132,1756.12,727,0.8,0.306228635,0.19490788,0,1,0.19490788,1,FALSE
330,2993,214,361,381,307424,86078.72,221345.28,1056.74,793,0.72,0.672482459,0.353070498,1,0,0.353070498,0,FALSE
331,3275,466,489,253,375656,101427.12,274228.88,1156.16,841,0.73,0.721880916,0.353025954,1,0,0.353025954,0,FALSE
332,6732,308,433,275,481683,81886.11,399796.89,2659.86,606,0.83,0.546027926,0.395106952,0,0,0.395106952,0,FALSE
333,8025,388,408,287,380104,60816.64,319287.36,1524.33,763,0.84,0.324900935,0.189947664,0,1,0.189947664,1,FALSE
334,6606,330,435,209,493889,113594.47,380294.53,1603.34,849,0.77,0.390151378,0.242709658,1,0,0.242709658,1,FALSE
335,3384,280,388,433,370051,96213.26,273837.74,1821.85,607,0.74,0.863726359,0.538371749,1,0,0.538371749,0,FALSE
336,5117,480,409,442,309860,86760.8,223099.2,940.6,804,0.72,0.443931991,0.183818644,1,0,0.183818644,1,FALSE
337,8618,372,356,216,403159,96758.16,306400.84,1462.8,794,0.76,0.279275934,0.169737758,1,1,0.169737758,1,TRUE
338,8545,498,419,296,269980,13499,256481,1706.37,638,0.95,0.341646577,0.199692218,0,1,0.199692218,1,FALSE
339,6810,210,354,382,384767,50019.71,334747.29,1598.13,779,0.87,0.373587372,0.234674009,0,0,0.234674009,1,FALSE
340,2006,414,453,256,346997,55519.52,291477.48,1228.88,820,0.84,1.172422732,0.612602193,0,0,0.612602193,0,FALSE
341,8269,426,383,377,432098,73456.66,358641.34,1712.21,768,0.83,0.35049099,0.207063732,0,1,0.207063732,1,FALSE
342,5572,243,409,231,293084,52755.12,240328.88,1763.45,596,0.82,0.474955133,0.316484207,0,0,0.316484207,0,FALSE
343,5797,484,376,439,309654,61930.8,247723.2,1648.11,635,0.8,0.508385372,0.28430395,0,0,0.28430395,0,FALSE
344,3730,377,391,327,285909,80054.52,205854.48,1234.2,695,0.72,0.624450402,0.330884718,1,0,0.330884718,0,FALSE
345,3233,231,432,339,417808,25068.48,392739.52,2881.78,588,0.94,1.201292917,0.891364058,0,0,0.891364058,0,FALSE
346,7711,471,427,342,302763,60552.6,242210.4,1300.24,710,0.8,0.329430683,0.16862145,0,1,0.16862145,1,FALSE
347,7186,225,478,289,356386,64149.48,292236.52,1568.79,716,0.82,0.356358196,0.218311996,0,1,0.218311996,1,FALSE
348,2546,363,482,261,357116,96421.32,260694.68,1912.89,533,0.73,1.185738413,0.7513315,1,0,0.7513315,0,FALSE
349,7151,342,433,211,269815,53963,215852,910.04,815,0.8,0.265143337,0.127260523,0,1,0.127260523,1,FALSE
350,4658,402,389,387,320330,83285.8,237044.2,1577.06,602,0.74,0.591468441,0.338570202,1,0,0.338570202,0,FALSE
351,5778,384,484,279,433801,95436.22,338364.78,2482.8,579,0.78,0.628210453,0.429698858,1,0,0.429698858,0,FALSE
352,2627,286,474,344,254122,30494.64,223627.36,1640.9,545,0.88,1.044880091,0.624628854,0,0,0.624628854,0,FALSE
353,6428,261,407,277,498273,99654.6,398618.4,2139.87,739,0.8,0.479911325,0.332898258,0,0,0.332898258,0,FALSE
354,8008,230,430,359,383821,30705.68,353115.32,1488.75,837,0.92,0.313155594,0.185907842,0,1,0.185907842,1,FALSE
355,3437,484,497,374,275016,60503.52,214512.48,1574.02,553,0.78,0.852202502,0.45796334,1,0,0.45796334,0,FALSE
356,2086,396,356,351,291588,14579.4,277008.6,1842.95,636,0.95,1.412248322,0.883485139,0,0,0.883485139,0,FALSE
357,6409,486,367,253,401038,40103.8,360934.2,1521.71,813,0.9,0.410003121,0.237433297,0,0,0.237433297,1,FALSE
358,3965,302,459,288,327772,49165.8,278606.2,1495.62,711,0.85,0.641770492,0.377205549,0,0,0.377205549,0,FALSE
359,2722,433,419,395,347831,20869.86,326961.14,2175.28,634,0.94,1.257266716,0.799147686,0,0,0.799147686,0,FALSE
360,7452,400,471,232,480360,105679.2,374680.8,1579.67,826,0.78,0.35999329,0.211979334,1,1,0.211979334,1,TRUE
361,3248,283,467,378,350567,38562.37,312004.63,2289.38,585,0.89,1.052149015,0.704858374,0,0,0.704858374,0,FALSE
362,3324,292,420,251,318781,92446.49,226334.51,1215.01,731,0.71,0.655237665,0.365526474,1,0,0.365526474,0,FALSE
363,6092,398,371,346,466031,55923.72,410107.28,2458.8,694,0.88,0.586638214,0.403611293,0,0,0.403611293,0,FALSE
364,2649,345,473,448,452818,72450.88,380367.12,1603.64,844,0.84,1.083291808,0.605375613,0,0,0.605375613,0,FALSE
365,9889,201,420,219,444909,48939.99,395969.01,2905.48,534,0.89,0.378752149,0.293809283,0,0,0.293809283,0,FALSE
366,3203,249,420,296,354249,92104.74,262144.26,1744.05,607,0.74,0.845785201,0.544505151,1,0,0.544505151,0,FALSE
367,8720,466,482,398,232980,51255.6,181724.4,867.58,774,0.78,0.253850917,0.099493119,1,1,0.099493119,1,TRUE
368,8680,486,409,258,267778,58911.16,208866.84,880.59,844,0.78,0.234284562,0.101450461,1,1,0.101450461,1,TRUE
369,4089,252,364,249,408232,40823.2,367408.8,1549.01,835,0.9,0.590366838,0.378823673,0,0,0.378823673,0,FALSE
370,6876,376,442,242,335832,67166.4,268665.6,1442.26,708,0.8,0.363912158,0.209752763,0,0,0.209752763,1,FALSE
371,4779,273,449,201,237846,26163.06,211682.94,1136.36,733,0.89,0.430918602,0.237781963,0,0,0.237781963,1,FALSE
372,3956,227,410,276,246358,36953.7,209404.3,1536.53,511,0.85,0.61919363,0.388404954,0,0,0.388404954,0,FALSE
373,9619,284,478,217,281562,45049.92,236512.08,1735.44,547,0.84,0.282195654,0.180417923,0,1,0.180417923,1,FALSE
374,6133,387,358,289,484974,53347.14,431626.86,3167.12,530,0.89,0.685002446,0.516406326,0,0,0.516406326,0,FALSE
375,7398,416,376,373,450309,126086.52,324222.48,2157.06,603,0.72,0.449048391,0.291573398,1,0,0.291573398,0,FALSE
376,6574,288,468,379,248175,59562,188613,1383.98,527,0.76,0.383173106,0.210523274,1,0,0.210523274,1,FALSE
377,8591,448,444,304,363475,25443.25,338031.75,2480.36,512,0.93,0.427931556,0.288716098,0,0,0.288716098,0,FALSE
378,9400,210,488,365,287309,20111.63,267197.37,1777.67,625,0.93,0.302198936,0.18911383,0,1,0.18911383,1,FALSE
379,4356,368,480,375,304516,42632.24,261883.76,1405.85,726,0.86,0.603500918,0.322738751,0,0,0.322738751,0,FALSE
380,3680,409,353,343,297482,53546.76,243935.24,1622.91,613,0.82,0.741279891,0.441008152,0,0,0.441008152,0,FALSE
381,9877,455,389,245,458527,32096.89,426430.11,2837.05,627,0.93,0.397494178,0.287238028,0,0,0.287238028,0,FALSE
382,2183,367,456,281,233668,46733.6,186934.4,1120.77,669,0.8,1.019134219,0.513408154,0,0,0.513408154,0,FALSE
383,5163,249,361,218,238984,23898.4,215085.6,1578.22,508,0.9,0.466050746,0.305678869,0,0,0.305678869,0,FALSE
384,3181,447,362,371,482559,43430.31,439128.69,2632.8,665,0.91,1.198616787,0.827664257,0,0,0.827664257,0,FALSE
385,4393,439,393,282,385915,54028.1,331886.9,2435.27,588,0.86,0.807937628,0.554352379,0,0,0.554352379,0,FALSE
386,2384,446,432,447,238997,11949.85,227047.15,1218.84,728,0.95,1.06704698,0.511258389,0,0,0.511258389,0,FALSE
387,6440,385,382,320,444351,111087.75,333263.25,1591.05,756,0.75,0.415846273,0.247057453,1,0,0.247057453,1,FALSE
388,2035,325,400,307,281689,25352.01,256336.99,1880.91,527,0.91,1.431405405,0.924280098,0,0,0.924280098,0,FALSE
389,5970,396,356,429,350162,59527.54,290634.46,1742.5,675,0.83,0.489698492,0.291876047,0,0,0.291876047,0,FALSE
390,7379,355,442,264,408564,65370.24,343193.76,2518.23,550,0.84,0.485056241,0.34126982,0,0,0.34126982,0,FALSE
391,6318,444,414,275,427214,123892.06,303321.94,1448.11,784,0.71,0.408532764,0.229203862,1,0,0.229203862,1,FALSE
392,6761,222,372,266,368264,99431.28,268832.72,1283.45,754,0.73,0.317031504,0.189831386,1,1,0.189831386,1,TRUE
393,4018,254,418,285,364966,65693.88,299272.12,1261.74,801,0.82,0.5522001,0.314021901,0,0,0.314021901,0,FALSE
394,4247,289,427,423,273643,51992.17,221650.83,1626.4,529,0.81,0.651141983,0.382952672,0,0,0.382952672,0,FALSE
395,9579,361,444,405,319375,73456.25,245918.75,1804.46,520,0.77,0.314694645,0.188376657,1,1,0.188376657,1,TRUE
396,7937,345,451,356,235319,37651.04,197667.96,1315.09,619,0.84,0.310834068,0.165691067,0,1,0.165691067,1,FALSE
397,3222,361,370,333,241561,41065.37,200495.63,845.3,829,0.83,0.592582247,0.262352576,0,0,0.262352576,1,FALSE
398,8653,205,459,371,302333,60466.6,241866.4,1298.39,717,0.8,0.269662545,0.150050849,0,1,0.150050849,1,FALSE
399,7236,328,370,207,269747,70134.22,199612.78,1464.69,577,0.74,0.32748618,0.202417081,1,1,0.202417081,1,TRUE
400,2682,215,418,410,300549,87159.21,213389.79,1145.52,723,0.71,0.816002983,0.427114094,1,0,0.427114094,0,FALSE
401,8310,287,486,346,267212,48098.16,219113.84,1046.08,773,0.82,0.26053911,0.12588207,0,1,0.12588207,1,FALSE
402,3142,494,383,300,404558,113276.24,291281.76,1390.62,775,0.72,0.817192871,0.442590707,1,0,0.442590707,0,FALSE
